7	42	1.5	42.1656	42.1656	-32.1115	
7	44	1.5	43.8506	43.8506	-36.3324	
7	46	1.5	44.6967	44.6967	-33.8908	
7	48	1.5	46.7327	46.7327	-45.318	
7	50	1.5	51.5059	51.5059	-36.7055	
7	52	1.5	48.2451	48.2451	-36.542	
7	54	1.5	42.4713	42.4713	-33.617	
7	56	1.5	43.1617	43.1617	-34.594	
7	58	1.5	44.4007	44.4007	-43.3459	
7	60	1.5	45.8275	45.8275	-36.5797	
7	62	1.5	48.4281	48.4281	-37.1428	
7	64	1.5	47.0078	47.0078	-35.3782	
7	66	1.5	50.0943	50.0943	-37.3086	
7	68	1.5	44.8096	44.8096	-36.5171	
7	70	1.5	47.5021	47.5021	-30.0708	
7	72	1.5	52.3644	52.3644	-41.1561	
7	74	1.5	43.8686	43.8686	-35.5182	
7	76	1.5	49.0145	49.0145	-32.8592	
7	78	1.5	47.2201	47.2201	-31.0812	
7	80	1.5	45.4104	45.4104	-37.3713	
7	82	1.5	50.3069	50.3069	-34.9279	
7	84	1.5	55.7483	55.7483	-34.1944	
7	86	1.5	45.9092	45.9092	-26.0675	
7	88	1.5	48.2114	48.2114	-39.1755	
7	90	1.5	47.9047	47.9047	-32.0202	
7	92	1.5	52.0987	52.0987	-38.2454	
7	94	1.5	46.0457	46.0457	-34.4122	
7	96	1.5	48.646	48.646	-26.8473	
7	98	1.5	40.0278	40.0278	-38.3357	
7	100	1.5	48.6993	48.6993	-30.7427	
14	0	1.5	46.8651	46.8651	-37.1004	
14	2	1.5	45.6537	45.6537	-35.489	
14	4	1.5	48.0756	48.0756	-41.928	
14	6	1.5	42.8463	42.8463	-41.4934	
14	8	1.5	48.4085	48.4085	-34.6979	
14	10	1.5	36.0381	36.0381	-36.6312	
14	12	1.5	40.9632	40.9632	-39.5639	
14	14	1.5	39.884	39.884	-36.319	
14	16	1.5	40.565	40.565	-33.3224	
14	18	1.5	43.0492	43.0492	-32.2701	
14	20	1.5	39.7976	39.7976	-36.5091	
14	22	1.5	56.4708	56.4708	-37.483	
14	24	1.5	47.6712	47.6712	-47.5952	
14	26	1.5	38.1496	38.1496	-36.4323	
14	28	1.5	47.8774	47.8774	-33.8319	
14	30	1.5	44.7266	44.7266	-41.8495	
14	32	1.5	44.977	44.977	-27.5751	
14	34	1.5	49.0371	49.0371	-39.2365	
14	36	1.5	43.5516	43.5516	-40.6087	
14	38	1.5	41.7628	41.7628	-36.507	
14	40	1.5	42.0572	42.0572	-32.7487	
14	42	1.5	44.4299	44.4299	-39.1794	
14	44	1.5	42.5535	42.5535	-36.0376	
14	46	1.5	46.8151	46.8151	-29.3415	
14	48	1.5	46.6652	46.6652	-24.8195	
14	50	1.5	53.3353	53.3353	-42.6793	
14	52	1.5	52.9927	52.9927	-40.127	
14	54	1.5	42.3381	42.3381	-35.8936	
14	56	1.5	46.6281	46.6281	-43.5376	
14	58	1.5	49.8407	49.8407	-38.4008	
14	60	1.5	42.3016	42.3016	-27.9477	
14	62	1.5	55.7672	55.7672	-43.0039	
14	64	1.5	56.3771	56.3771	-33.2604	
14	66	1.5	47.7859	47.7859	-34.7734	
14	68	1.5	49.3703	49.3703	-35.2659	
14	70	1.5	54.3714	54.3714	-42.1163	
14	72	1.5	50.732	50.732	-42.1759	
14	74	1.5	46.2938	46.2938	-34.1013	
14	76	1.5	46.8816	46.8816	-35.2229	
14	78	1.5	50.678	50.678	-38.4865	
14	80	1.5	41.4621	41.4621	-32.7609	
14	82	1.5	55.9568	55.9568	-34.6296	
14	84	1.5	55.3961	55.3961	-33.3502	
14	86	1.5	62.5266	62.5266	-31.4386	
14	88	1.5	52.2274	52.2274	-34.6468	
14	90	1.5	47.5981	47.5981	-31.3229	
14	92	1.5	52.742	52.742	-38.3719	
14	94	1.5	45.5276	45.5276	-29.4337	
14	96	1.5	40.7762	40.7762	-30.0136	
14	98	1.5	51.0622	51.0622	-37.4819	
14	100	1.5	45.6207	45.6207	-36.4249	
21	0	1.5	35.0356	35.0356	-40.4128	
21	2	1.5	51.7773	51.7773	-40.4616	
21	4	1.5	45.0675	45.0675	-43.3856	
21	6	1.5	40.2005	40.2005	-39.8714	
21	8	1.5	52.7091	52.7091	-44.2803	
21	10	1.5	39.9214	39.9214	-42.4356	
21	12	1.5	45.4049	45.4049	-35.9681	
21	14	1.5	46.2681	46.2681	-44.3876	
21	16	1.5	45.9957	45.9957	-43.2873	
21	18	1.5	42.7086	42.7086	-44.1656	
21	20	1.5	46.7754	46.7754	-37.5029	
21	22	1.5	45.627	45.627	-32.4595	
21	24	1.5	40.1675	40.1675	-41.148	
21	26	1.5	50.157	50.157	-38.748	
21	28	1.5	46.3166	46.3166	-44.4422	
21	30	1.5	43.4559	43.4559	-33.2478	
21	32	1.5	51.3828	51.3828	-42.5384	
21	34	1.5	46.5892	46.5892	-47.2168	
21	36	1.5	55.4419	55.4419	-37.7426	
21	38	1.5	48.8438	48.8438	-40.8168	
21	40	1.5	46.6974	46.6974	-37.7497	
21	42	1.5	50.472	50.472	-34.2579	
21	44	1.5	51.5491	51.5491	-34.7318	
21	46	1.5	52.0828	52.0828	-35.0698	
21	48	1.5	42.1719	42.1719	-42.8375	
21	50	1.5	40.7794	40.7794	-34.0007	
21	52	1.5	50.4954	50.4954	-31.7646	
21	54	1.5	48.3169	48.3169	-37.5049	
21	56	1.5	47.4318	47.4318	-33.6559	
21	58	1.5	46.746	46.746	-39.9138	
21	60	1.5	51.5937	51.5937	-33.6307	
21	62	1.5	53.6204	53.6204	-41.432	
21	64	1.5	46.6538	46.6538	-34.4005	
21	66	1.5	52.6462	52.6462	-35.5735	
21	68	1.5	51.1658	51.1658	-29.1048	
21	70	1.5	52.8375	52.8375	-33.5824	
21	72	1.5	55.5882	55.5882	-35.0288	
21	74	1.5	46.0642	46.0642	-28.4048	
21	76	1.5	52.3833	52.3833	-34.9814	
21	78	1.5	44.8498	44.8498	-35.3913	
21	80	1.5	49.6616	49.6616	-38.9778	
21	82	1.5	58.8142	58.8142	-33.5823	
21	84	1.5	51.3638	51.3638	-27.3836	
21	86	1.5	48.7796	48.7796	-25.1752	
21	88	1.5	42.6736	42.6736	-24.7696	
21	90	1.5	49.825	49.825	-30.4223	
21	92	1.5	49.5255	49.5255	-30.5295	
21	94	1.5	53.5773	53.5773	-41.579	
21	96	1.5	41.6501	41.6501	-28.5717	
21	98	1.5	45.6395	45.6395	-34.6633	
21	100	1.5	54.3202	54.3202	-36.8713	
28	0	1.5	41.2165	41.2165	-36.9136	
28	2	1.5	40.9985	40.9985	-38.8991	
28	4	1.5	46.8635	46.8635	-33.0502	
28	6	1.5	44.7472	44.7472	-38.1856	
28	8	1.5	38.3564	38.3564	-39.7751	
28	10	1.5	51.7242	51.7242	-37.1235	
28	12	1.5	43.6134	43.6134	-38.2179	
28	14	1.5	45.0752	45.0752	-45.3248	
28	16	1.5	48.9658	48.9658	-39.9826	
28	18	1.5	52.7679	52.7679	-38.6853	
28	20	1.5	47.5593	47.5593	-33.545	
28	22	1.5	51.359	51.359	-37.4566	
28	24	1.5	51.8068	51.8068	-39.1086	
28	26	1.5	50.2088	50.2088	-37.748	
28	28	1.5	44.6642	44.6642	-39.7864	
28	30	1.5	50.463	50.463	-38.222	
28	32	1.5	55.1457	55.1457	-39.6525	
28	34	1.5	43.9987	43.9987	-35.5971	
28	36	1.5	46.4034	46.4034	-30.7694	
28	38	1.5	54.1941	54.1941	-34.5169	
28	40	1.5	45.8819	45.8819	-32.9529	
28	42	1.5	48.0691	48.0691	-36.9914	
28	44	1.5	44.4219	44.4219	-35.1365	
28	46	1.5	55.7569	55.7569	-30.7579	
28	48	1.5	50.7073	50.7073	-30.3811	
28	50	1.5	45.1377	45.1377	-30.825	
28	52	1.5	42.3135	42.3135	-33.0849	
28	54	1.5	45.3236	45.3236	-36.729	
28	56	1.5	46.6709	46.6709	-32.2454	
28	58	1.5	53.7702	53.7702	-28.3236	
28	60	1.5	47.4715	47.4715	-40.9918	
28	62	1.5	49.7443	49.7443	-26.1964	
28	64	1.5	50.4829	50.4829	-33.4682	
28	66	1.5	54.3734	54.3734	-31.0946	
28	68	1.5	45.7865	45.7865	-38.1636	
28	70	1.5	51.2803	51.2803	-33.3194	
28	72	1.5	51.0186	51.0186	-36.4549	
28	74	1.5	51.746	51.746	-37.845	
28	76	1.5	48.5593	48.5593	-30.4512	
28	78	1.5	57.7374	57.7374	-32.5624	
28	80	1.5	47.8475	47.8475	-31.6562	
28	82	1.5	49.2021	49.2021	-42.5243	
28	84	1.5	47.6813	47.6813	-30.7969	
28	86	1.5	47.5783	47.5783	-29.7218	
28	88	1.5	51.2206	51.2206	-26.9664	
28	90	1.5	48.4747	48.4747	-20.1734	
28	92	1.5	54.7582	54.7582	-41.6614	
28	94	1.5	57.0573	57.0573	-35.3426	
28	96	1.5	53.9793	53.9793	-29.6339	
28	98	1.5	47.0457	47.0457	-33.8803	
28	100	1.5	51.2884	51.2884	-29.5822	
35	0	1.5	42.2482	42.2482	-38.8781	
35	2	1.5	49.3188	49.3188	-48.2613	
35	4	1.5	34.8311	34.8311	-41.7138	
35	6	1.5	46.3785	46.3785	-38.3603	
35	8	1.5	39.8083	39.8083	-45.6144	
35	10	1.5	50.0484	50.0484	-39.4102	
35	12	1.5	46.8893	46.8893	-34.5531	
35	14	1.5	38.3602	38.3602	-39.9992	
35	16	1.5	39.3412	39.3412	-41.349	
35	18	1.5	46.619	46.619	-35.728	
35	20	1.5	47.2483	47.2483	-44.0836	
35	22	1.5	45.0156	45.0156	-33.635	
35	24	1.5	45.0866	45.0866	-30.8562	
35	26	1.5	51.1175	51.1175	-32.4145	
35	28	1.5	43.7186	43.7186	-35.2235	
35	30	1.5	45.5492	45.5492	-34.7372	
35	32	1.5	52.218	52.218	-36.1107	
35	34	1.5	49.3976	49.3976	-43.0651	
35	36	1.5	46.0552	46.0552	-36.7339	
35	38	1.5	45.9372	45.9372	-33.2333	
35	40	1.5	47.8582	47.8582	-37.4995	
35	42	1.5	41.4345	41.4345	-30.8441	
35	44	1.5	51.6576	51.6576	-32.7364	
35	46	1.5	49.6875	49.6875	-45.3614	
35	48	1.5	50.0905	50.0905	-33.1066	
35	50	1.5	49.9645	49.9645	-35.9576	
35	52	1.5	42.6037	42.6037	-38.6091	
35	54	1.5	49.3816	49.3816	-33.5437	
35	56	1.5	47.5216	47.5216	-30.8575	
35	58	1.5	51.6038	51.6038	-35.3854	
35	60	1.5	44.0227	44.0227	-30.8439	
35	62	1.5	57.1389	57.1389	-24.8691	
35	64	1.5	57.5015	57.5015	-27.4183	
35	66	1.5	55.6133	55.6133	-22.1878	
35	68	1.5	42.1588	42.1588	-30.7625	
35	70	1.5	56.327	56.327	-29.7015	
35	72	1.5	52.1434	52.1434	-33.6283	
35	74	1.5	51.1682	51.1682	-35.6685	
35	76	1.5	51.0738	51.0738	-28.6802	
35	78	1.5	45.2462	45.2462	-31.1781	
35	80	1.5	44.6771	44.6771	-30.7034	
35	82	1.5	54.279	54.279	-31.1767	
35	84	1.5	57.7275	57.7275	-27.3587	
35	86	1.5	61.2864	61.2864	-23.1271	
35	88	1.5	50.1425	50.1425	-44.9972	
35	90	1.5	53.379	53.379	-34.1618	
35	92	1.5	53.0471	53.0471	-31.2113	
35	94	1.5	51.6571	51.6571	-29.5131	
35	96	1.5	43.2948	43.2948	-26.4302	
35	98	1.5	56.8252	56.8252	-33.6339	
35	100	1.5	51.943	51.943	-29.4581	
42	0	1.5	41.6772	41.6772	-37.491	
42	2	1.5	51.7359	51.7359	-42.2196	
42	4	1.5	42.9068	42.9068	-34.995	
42	6	1.5	49.9383	49.9383	-36.3147	
42	8	1.5	49.3219	49.3219	-36.4736	
42	10	1.5	48.5914	48.5914	-42.9933	
42	12	1.5	41.8696	41.8696	-38.3443	
42	14	1.5	41.8753	41.8753	-38.2965	
42	16	1.5	42.5851	42.5851	-27.572	
42	18	1.5	39.5544	39.5544	-38.5216	
42	20	1.5	41.7916	41.7916	-32.3798	
42	22	1.5	44.7927	44.7927	-44.5001	
42	24	1.5	49.4868	49.4868	-36.1968	
42	26	1.5	40.7261	40.7261	-48.2411	
42	28	1.5	46.2508	46.2508	-35.3533	
42	30	1.5	54.8809	54.8809	-33.8036	
42	32	1.5	52.5573	52.5573	-38.2109	
42	34	1.5	46.9293	46.9293	-29.595	
42	36	1.5	51.1124	51.1124	-37.5944	
42	38	1.5	43.5145	43.5145	-35.9218	
42	40	1.5	44.021	44.021	-30.9038	
42	42	1.5	50.5989	50.5989	-36.4616	
42	44	1.5	46.8953	46.8953	-33.9325	
42	46	1.5	51.2331	51.2331	-29.0065	
42	48	1.5	48.9571	48.9571	-37.9006	
42	50	1.5	53.1871	53.1871	-42.1797	
42	52	1.5	47.5637	47.5637	-28.1358	
42	54	1.5	55.1193	55.1193	-32.3292	
42	56	1.5	49.7003	49.7003	-29.6256	
42	58	1.5	50.95	50.95	-26.2289	
42	60	1.5	48.3601	48.3601	-29.5805	
42	62	1.5	53.5382	53.5382	-23.1471	
42	64	1.5	55.0773	55.0773	-28.2896	
42	66	1.5	52.9532	52.9532	-28.6996	
42	68	1.5	49.9939	49.9939	-30.1573	
42	70	1.5	55.0415	55.0415	-27.718	
42	72	1.5	61.2775	61.2775	-30.0699	
42	74	1.5	47.8307	47.8307	-32.459	
42	76	1.5	62.8132	62.8132	-26.8493	
42	78	1.5	53.4408	53.4408	-27.1592	
42	80	1.5	49.3662	49.3662	-33.8751	
42	82	1.5	55.3069	55.3069	-27.1081	
42	84	1.5	55.214	55.214	-30.5492	
42	86	1.5	57.5265	57.5265	-29.1832	
42	88	1.5	55.5973	55.5973	-35.2483	
42	90	1.5	51.8828	51.8828	-23.5908	
42	92	1.5	54.9857	54.9857	-29.9738	
42	94	1.5	56.897	56.897	-27.6566	
42	96	1.5	51.3253	51.3253	-23.245	
42	98	1.5	53.9649	53.9649	-33.0847	
42	100	1.5	52.1561	52.1561	-22.1673	
49	0	1.5	44.555	44.555	-42.1192	
49	2	1.5	52.7739	52.7739	-34.8198	
49	4	1.5	49.2244	49.2244	-40.9803	
49	6	1.5	50.9625	50.9625	-42.4196	
49	8	1.5	46.0092	46.0092	-29.4286	
49	10	1.5	39.3162	39.3162	-40.1846	
49	12	1.5	43.2666	43.2666	-42.3646	
49	14	1.5	45.9363	45.9363	-41.4306	
49	16	1.5	44.137	44.137	-42.3775	
49	18	1.5	47.7861	47.7861	-39.9923	
49	20	1.5	46.4373	46.4373	-36.2978	
49	22	1.5	43.6193	43.6193	-30.4299	
49	24	1.5	49.24	49.24	-33.309	
49	26	1.5	41.0995	41.0995	-37.1031	
49	28	1.5	51.5539	51.5539	-36.2032	
49	30	1.5	49.8836	49.8836	-39.184	
49	32	1.5	48.0042	48.0042	-38.1544	
49	34	1.5	43.3157	43.3157	-33.0619	
49	36	1.5	46.3172	46.3172	-29.6632	
49	38	1.5	52.2127	52.2127	-39.1995	
49	40	1.5	54.0364	54.0364	-31.4663	
49	42	1.5	53.3486	53.3486	-28.4425	
49	44	1.5	46.0466	46.0466	-38.3342	
49	46	1.5	49.6813	49.6813	-35.3203	
49	48	1.5	46.6229	46.6229	-27.3853	
49	50	1.5	45.2868	45.2868	-24.2702	
49	52	1.5	46.5481	46.5481	-28.5347	
49	54	1.5	47.0587	47.0587	-34.1448	
49	56	1.5	48.1483	48.1483	-32.1169	
49	58	1.5	47.1617	47.1617	-25.0763	
49	60	1.5	50.2314	50.2314	-28.8823	
49	62	1.5	57.2807	57.2807	-31.7451	
49	64	1.5	48.5489	48.5489	-30.5877	
49	66	1.5	59.2756	59.2756	-31.9949	
49	68	1.5	52.3547	52.3547	-28.9596	
49	70	1.5	45.1473	45.1473	-30.8575	
49	72	1.5	53.4127	53.4127	-29.337	
49	74	1.5	47.8643	47.8643	-32.5161	
49	76	1.5	49.7891	49.7891	-32.3427	
49	78	1.5	51.8318	51.8318	-34.4334	
49	80	1.5	62.6985	62.6985	-30.8549	
49	82	1.5	50.476	50.476	-27.3068	
49	84	1.5	49.1666	49.1666	-31.5466	
49	86	1.5	56.1836	56.1836	-31.3112	
49	88	1.5	60.8659	60.8659	-24.9089	
49	90	1.5	58.3843	58.3843	-31.4301	
49	92	1.5	47.6574	47.6574	-25.1523	
49	94	1.5	52.8523	52.8523	-19.9111	
49	96	1.5	54.5854	54.5854	-28.8023	
49	98	1.5	58.1936	58.1936	-29.0447	
49	100	1.5	48.1377	48.1377	-24.3388	
56	0	1.5	43.021	43.021	-33.202	
56	2	1.5	44.2817	44.2817	-37.392	
56	4	1.5	47.4415	47.4415	-48.4143	
56	6	1.5	42.2716	42.2716	-48.8707	
56	8	1.5	46.2636	46.2636	-33.0613	
56	10	1.5	38.1369	38.1369	-42.6249	
56	12	1.5	55.3266	55.3266	-39.6032	
56	14	1.5	50.5014	50.5014	-39.2343	
56	16	1.5	47.8051	47.8051	-36.4101	
56	18	1.5	47.7448	47.7448	-32.0352	
56	20	1.5	51.4501	51.4501	-36.0823	
56	22	1.5	50.0472	50.0472	-36.2622	
56	24	1.5	48.9442	48.9442	-34.1677	
56	26	1.5	50.9872	50.9872	-40.1326	
56	28	1.5	45.0066	45.0066	-38.4646	
56	30	1.5	51.2616	51.2616	-34.2221	
56	32	1.5	43.8492	43.8492	-27.7777	
56	34	1.5	42.359	42.359	-34.289	
56	36	1.5	52.773	52.773	-40.0986	
56	38	1.5	45.5301	45.5301	-33.9279	
56	40	1.5	46.6875	46.6875	-30.5999	
56	42	1.5	48.8903	48.8903	-29.7477	
56	44	1.5	55.0293	55.0293	-28.3979	
56	46	1.5	53.9279	53.9279	-36.2415	
56	48	1.5	42.9265	42.9265	-41.1234	
56	50	1.5	50.028	50.028	-21.8208	
56	52	1.5	47.1827	47.1827	-36.0486	
56	54	1.5	44.1943	44.1943	-30.9151	
56	56	1.5	44.1388	44.1388	-29.4856	
56	58	1.5	53.5375	53.5375	-32.47	
56	60	1.5	54.452	54.452	-34.587	
56	62	1.5	48.5101	48.5101	-28.7619	
56	64	1.5	60.2839	60.2839	-31.9912	
56	66	1.5	54.8295	54.8295	-29.3842	
56	68	1.5	56.266	56.266	-30.6329	
56	70	1.5	51.6172	51.6172	-32.015	
56	72	1.5	54.0653	54.0653	-27.8244	
56	74	1.5	42.8528	42.8528	-28.8884	
56	76	1.5	61.6464	61.6464	-37.6266	
56	78	1.5	50.6139	50.6139	-24.1075	
56	80	1.5	56.0817	56.0817	-30.01	
56	82	1.5	51.6416	51.6416	-27.2624	
56	84	1.5	54.3095	54.3095	-21.7702	
56	86	1.5	59.3529	59.3529	-23.4748	
56	88	1.5	53.351	53.351	-23.1132	
56	90	1.5	61.9064	61.9064	-22.2853	
56	92	1.5	58.5406	58.5406	-20.4858	
56	94	1.5	57.8615	57.8615	-29.6582	
56	96	1.5	55.2393	55.2393	-27.6315	
56	98	1.5	57.9471	57.9471	-25.9392	
56	100	1.5	56.994	56.994	-15.94	
63	0	1.5	42.9855	42.9855	-37.2079	
63	2	1.5	48.4855	48.4855	-40.1219	
63	4	1.5	44.8445	44.8445	-33.9284	
63	6	1.5	50.4057	50.4057	-32.429	
63	8	1.5	54.2183	54.2183	-39.4612	
63	10	1.5	43.5553	43.5553	-39.7878	
63	12	1.5	44.8353	44.8353	-36.5742	
63	14	1.5	44.8999	44.8999	-30.1766	
63	16	1.5	42.0289	42.0289	-35.2051	
63	18	1.5	54.3695	54.3695	-34.2915	
63	20	1.5	47.1194	47.1194	-31.3642	
63	22	1.5	49.4182	49.4182	-34.7196	
63	24	1.5	56.7943	56.7943	-34.7503	
63	26	1.5	49.1987	49.1987	-34.8298	
63	28	1.5	51.1822	51.1822	-37.3752	
63	30	1.5	47.2559	47.2559	-33.5601	
63	32	1.5	49.5694	49.5694	-36.7039	
63	34	1.5	56.1972	56.1972	-32.9477	
63	36	1.5	48.7678	48.7678	-34.0268	
63	38	1.5	50.2044	50.2044	-42.6604	
63	40	1.5	52.0962	52.0962	-31.226	
63	42	1.5	44.6303	44.6303	-27.0429	
63	44	1.5	59.039	59.039	-35.4857	
63	46	1.5	51.0119	51.0119	-36.7205	
63	48	1.5	54.5337	54.5337	-27.4523	
63	50	1.5	51.1789	51.1789	-30.7176	
63	52	1.5	55.3131	55.3131	-26.8249	
63	54	1.5	58.7013	58.7013	-28.6178	
63	56	1.5	58.0063	58.0063	-35.5928	
63	58	1.5	48.0662	48.0662	-36.0111	
63	60	1.5	55.907	55.907	-33.7429	
63	62	1.5	52.7959	52.7959	-30.8506	
63	64	1.5	52.585	52.585	-23.7292	
63	66	1.5	58.6818	58.6818	-35.3988	
63	68	1.5	60.8895	60.8895	-29.1262	
63	70	1.5	58.512	58.512	-28.2015	
63	72	1.5	63.2181	63.2181	-35.9462	
63	74	1.5	56.4444	56.4444	-24.0206	
63	76	1.5	52.3297	52.3297	-27.1534	
63	78	1.5	53.0506	53.0506	-19.5406	
63	80	1.5	59.0324	59.0324	-23.3656	
63	82	1.5	57.9462	57.9462	-24.8725	
63	84	1.5	62.5982	62.5982	-25.1322	
63	86	1.5	57.8158	57.8158	-24.9849	
63	88	1.5	49.0283	49.0283	-21.9007	
63	90	1.5	60.1696	60.1696	-29.3097	
63	92	1.5	59.6655	59.6655	-23.8939	
63	94	1.5	55.7611	55.7611	-25.4822	
63	96	1.5	55.868	55.868	-24.8413	
63	98	1.5	62.6947	62.6947	-13.4033	
63	100	1.5	56.2008	56.2008	-24.4098	
70	0	1.5	36.6718	36.6718	-40.4097	
70	2	1.5	41.9963	41.9963	-45.2985	
70	4	1.5	45.5398	45.5398	-36.8122	
70	6	1.5	51.7435	51.7435	-24.1829	
70	8	1.5	45.49	45.49	-38.7037	
70	10	1.5	42.3117	42.3117	-29.7827	
70	12	1.5	46.49	46.49	-37.6154	
70	14	1.5	49.519	49.519	-38.0398	
70	16	1.5	53.2802	53.2802	-33.1091	
70	18	1.5	51.6032	51.6032	-40.8104	
70	20	1.5	44.8551	44.8551	-40.722	
70	22	1.5	53.1951	53.1951	-33.52	
70	24	1.5	49.0886	49.0886	-35.3447	
70	26	1.5	58.2369	58.2369	-34.4349	
70	28	1.5	54.5747	54.5747	-35.6944	
70	30	1.5	41.5288	41.5288	-34.203	
70	32	1.5	51.0274	51.0274	-33.7629	
70	34	1.5	52.1763	52.1763	-27.9305	
70	36	1.5	45.0261	45.0261	-34.4752	
70	38	1.5	54.6709	54.6709	-32.125	
70	40	1.5	47.6059	47.6059	-29.1098	
70	42	1.5	45.4497	45.4497	-29.6825	
70	44	1.5	48.0364	48.0364	-27.8067	
70	46	1.5	46.88	46.88	-32.9653	
70	48	1.5	51.4199	51.4199	-33.8503	
70	50	1.5	56.7634	56.7634	-33.7209	
70	52	1.5	55.0751	55.0751	-35.8074	
70	54	1.5	54.0897	54.0897	-26.6607	
70	56	1.5	52.0406	52.0406	-33.2899	
70	58	1.5	51.2648	51.2648	-25.9867	
70	60	1.5	57.4033	57.4033	-26.6212	
70	62	1.5	51.0664	51.0664	-33.626	
70	64	1.5	50.2261	50.2261	-33.3541	
70	66	1.5	52.674	52.674	-34.5079	
70	68	1.5	51.0308	51.0308	-32.4211	
70	70	1.5	58.2029	58.2029	-23.2358	
70	72	1.5	67.6723	67.6723	-23.8877	
70	74	1.5	58.3437	58.3437	-23.0336	
70	76	1.5	56.3513	56.3513	-24.7437	
70	78	1.5	62.1813	62.1813	-27.0909	
70	80	1.5	53.4996	53.4996	-22.8686	
70	82	1.5	61.3768	61.3768	-25.2533	
70	84	1.5	49.4637	49.4637	-16.3729	
70	86	1.5	61.1011	61.1011	-22.4833	
70	88	1.5	56.3903	56.3903	-18.627	
70	90	1.5	61.075	61.075	-24.018	
70	92	1.5	64.2361	64.2361	-26.5187	
70	94	1.5	66.3685	66.3685	-22.4229	
70	96	1.5	52.8468	52.8468	-21.9304	
70	98	1.5	70.2602	70.2602	-24.7631	
70	100	1.5	63.9165	63.9165	-18.6338	
77	0	1.5	47.9419	47.9419	-41.6848	
77	2	1.5	50.403	50.403	-43.0561	
77	4	1.5	48.204	48.204	-39.3971	
77	6	1.5	49.6449	49.6449	-38.4226	
77	8	1.5	39.9786	39.9786	-36.0255	
